date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-03-29,US_SD,-35.0,-3.0,126.0,-31.0,-25.0,8.0
2020-03-30,US_SD,-31.0,-2.0,90.0,-22.0,-30.0,13.0
2020-03-31,US_SD,-32.0,-2.0,58.0,-17.0,-33.0,15.0
2020-04-01,US_SD,-32.0,4.0,51.0,-20.0,-34.0,15.0
2020-04-02,US_SD,-50.0,-18.0,-27.0,-34.0,-39.0,21.0
2020-04-03,US_SD,-41.0,-5.0,-15.0,-32.0,-35.0,22.0
2020-04-04,US_SD,-45.0,-2.0,-4.0,-31.0,-27.0,14.0
2020-04-05,US_SD,-38.0,-3.0,81.0,-36.0,-29.0,9.0
2020-04-06,US_SD,-32.0,-2.0,91.0,-23.0,-33.0,14.0
2020-04-07,US_SD,-31.0,2.0,123.0,-17.0,-36.0,14.0
2020-04-08,US_SD,-37.0,-6.0,25.0,-23.0,-37.0,17.0
2020-04-09,US_SD,-38.0,-5.0,18.0,-24.0,-38.0,18.0
2020-04-10,US_SD,-33.0,9.0,67.0,-26.0,-42.0,19.0
2020-04-11,US_SD,-47.0,1.0,-16.0,-42.0,-31.0,15.0
2020-04-12,US_SD,-73.0,-50.0,-40.0,-56.0,-44.0,13.0
2020-04-13,US_SD,-41.0,-14.0,-18.0,-30.0,-39.0,18.0
2020-04-14,US_SD,-40.0,-10.0,-1.0,-23.0,-37.0,18.0
2020-04-15,US_SD,-32.0,-3.0,5.0,-22.0,-37.0,17.0
2020-04-16,US_SD,-33.0,-4.0,20.0,-21.0,-37.0,18.0
2020-04-17,US_SD,-32.0,-4.0,52.0,-22.0,-35.0,19.0
2020-04-18,US_SD,-37.0,-1.0,65.0,-25.0,-26.0,11.0
2020-04-19,US_SD,-34.0,-7.0,65.0,-34.0,-28.0,9.0
2020-04-20,US_SD,-28.0,-4.0,54.0,-20.0,-35.0,15.0
2020-04-21,US_SD,-27.0,2.0,128.0,-11.0,-38.0,14.0
2020-04-22,US_SD,-25.0,1.0,123.0,-12.0,-38.0,14.0
2020-04-23,US_SD,-29.0,-1.0,73.0,-20.0,-38.0,16.0
2020-04-24,US_SD,-29.0,2.0,72.0,-18.0,-35.0,17.0
2020-04-25,US_SD,-35.0,1.0,57.0,-24.0,-25.0,11.0
2020-04-26,US_SD,-20.0,9.0,206.0,-22.0,-25.0,5.0
2020-04-27,US_SD,-19.0,4.0,127.0,-16.0,-34.0,12.0
2020-04-28,US_SD,-24.0,4.0,37.0,-11.0,-36.0,9.0
2020-04-29,US_SD,-20.0,6.0,96.0,-8.0,-36.0,14.0
2020-04-30,US_SD,-17.0,8.0,151.0,-4.0,-36.0,13.0
2020-05-01,US_SD,-17.0,13.0,153.0,-5.0,-34.0,13.0
2020-05-02,US_SD,-24.0,11.0,115.0,-7.0,-21.0,7.0
2020-05-03,US_SD,-11.0,13.0,194.0,-13.0,-20.0,3.0
2020-05-04,US_SD,-17.0,4.0,32.0,-12.0,-32.0,14.0
2020-05-05,US_SD,-14.0,12.0,56.0,-6.0,-33.0,14.0
2020-05-06,US_SD,-15.0,11.0,107.0,-6.0,-33.0,13.0
2020-05-07,US_SD,-18.0,8.0,59.0,-8.0,-33.0,15.0
2020-05-08,US_SD,-14.0,15.0,127.0,-7.0,-31.0,13.0
2020-05-09,US_SD,-21.0,18.0,29.0,-15.0,-19.0,9.0
2020-05-10,US_SD,-6.0,27.0,73.0,-8.0,-16.0,4.0
2020-05-11,US_SD,-15.0,6.0,74.0,-5.0,-29.0,12.0
2020-05-12,US_SD,-16.0,6.0,61.0,-7.0,-31.0,13.0
2020-05-13,US_SD,-15.0,11.0,74.0,-5.0,-31.0,13.0
2020-05-14,US_SD,-12.0,9.0,145.0,-1.0,-31.0,11.0
2020-05-15,US_SD,-12.0,12.0,159.0,-1.0,-30.0,12.0
2020-05-16,US_SD,-19.0,11.0,49.0,-7.0,-16.0,9.0
2020-05-17,US_SD,-5.0,19.0,204.0,0.0,-13.0,3.0
2020-05-18,US_SD,-4.0,12.0,174.0,3.0,-27.0,9.0
2020-05-19,US_SD,-4.0,15.0,167.0,3.0,-30.0,10.0
2020-05-20,US_SD,-5.0,15.0,145.0,6.0,-30.0,10.0
2020-05-21,US_SD,-4.0,18.0,185.0,11.0,-31.0,10.0
2020-05-22,US_SD,-4.0,23.0,256.0,14.0,-31.0,10.0
2020-05-23,US_SD,-13.0,23.0,239.0,11.0,-16.0,3.0
2020-05-24,US_SD,6.0,30.0,360.0,11.0,-16.0,1.0
2020-05-25,US_SD,-6.0,8.0,237.0,7.0,-73.0,19.0
2020-05-26,US_SD,-3.0,16.0,178.0,7.0,-29.0,9.0
2020-05-27,US_SD,-2.0,17.0,210.0,8.0,-28.0,9.0
2020-05-28,US_SD,-2.0,18.0,205.0,13.0,-28.0,9.0
2020-05-29,US_SD,-4.0,19.0,252.0,10.0,-26.0,8.0
2020-05-30,US_SD,-11.0,18.0,198.0,10.0,-5.0,3.0
2020-05-31,US_SD,6.0,24.0,284.0,17.0,-5.0,0.0
2020-06-01,US_SD,5.0,22.0,223.0,16.0,-24.0,7.0
2020-06-02,US_SD,5.0,23.0,214.0,14.0,-26.0,7.0
2020-06-03,US_SD,3.0,23.0,225.0,14.0,-26.0,7.0
2020-06-04,US_SD,2.0,22.0,237.0,17.0,-27.0,8.0
2020-06-05,US_SD,0.0,26.0,284.0,15.0,-25.0,7.0
2020-06-06,US_SD,-10.0,18.0,184.0,16.0,-7.0,4.0
2020-06-07,US_SD,9.0,29.0,295.0,26.0,-6.0,0.0
2020-06-08,US_SD,6.0,20.0,221.0,16.0,-23.0,7.0
2020-06-09,US_SD,1.0,17.0,146.0,11.0,-25.0,10.0
2020-06-10,US_SD,8.0,29.0,239.0,19.0,-24.0,7.0
2020-06-11,US_SD,6.0,25.0,291.0,22.0,-25.0,6.0
2020-06-12,US_SD,2.0,26.0,329.0,21.0,-25.0,6.0
2020-06-13,US_SD,-4.0,27.0,288.0,22.0,-4.0,1.0
2020-06-14,US_SD,13.0,33.0,339.0,36.0,-3.0,-1.0
2020-06-15,US_SD,11.0,25.0,283.0,26.0,-23.0,6.0
2020-06-16,US_SD,11.0,26.0,262.0,22.0,-25.0,7.0
2020-06-17,US_SD,9.0,25.0,268.0,22.0,-25.0,6.0
2020-06-18,US_SD,8.0,22.0,243.0,27.0,-26.0,8.0
2020-06-19,US_SD,6.0,27.0,333.0,30.0,-24.0,4.0
2020-06-20,US_SD,-2.0,28.0,279.0,31.0,-5.0,1.0
2020-06-21,US_SD,15.0,37.0,386.0,36.0,-3.0,-3.0
2020-06-22,US_SD,11.0,24.0,311.0,31.0,-25.0,6.0
2020-06-23,US_SD,11.0,26.0,332.0,31.0,-26.0,5.0
2020-06-24,US_SD,11.0,27.0,334.0,31.0,-25.0,5.0
2020-06-25,US_SD,8.0,25.0,298.0,36.0,-26.0,6.0
2020-06-26,US_SD,7.0,29.0,359.0,38.0,-24.0,6.0
2020-06-27,US_SD,0.0,30.0,326.0,47.0,-7.0,0.0
2020-06-28,US_SD,18.0,36.0,405.0,52.0,-2.0,-2.0
2020-06-29,US_SD,15.0,29.0,334.0,35.0,-24.0,6.0
2020-06-30,US_SD,16.0,31.0,301.0,36.0,-26.0,6.0
2020-07-01,US_SD,20.0,38.0,347.0,37.0,-26.0,5.0
2020-07-02,US_SD,25.0,48.0,417.0,50.0,-31.0,4.0
2020-07-03,US_SD,15.0,49.0,502.0,40.0,-54.0,9.0
2020-07-04,US_SD,-22.0,26.0,430.0,19.0,-27.0,0.0
2020-07-05,US_SD,9.0,29.0,413.0,54.0,-9.0,-3.0
2020-07-06,US_SD,16.0,29.0,328.0,40.0,-29.0,7.0
2020-07-07,US_SD,14.0,29.0,329.0,37.0,-27.0,7.0
2020-07-08,US_SD,11.0,26.0,323.0,32.0,-26.0,6.0
2020-07-09,US_SD,11.0,27.0,343.0,38.0,-26.0,6.0
2020-07-10,US_SD,7.0,29.0,346.0,38.0,-24.0,6.0
2020-07-11,US_SD,1.0,30.0,313.0,45.0,-6.0,1.0
2020-07-12,US_SD,18.0,38.0,440.0,50.0,-2.0,-3.0
2020-07-13,US_SD,15.0,27.0,350.0,36.0,-24.0,5.0
2020-07-14,US_SD,15.0,31.0,321.0,31.0,-26.0,6.0
2020-07-15,US_SD,13.0,29.0,351.0,37.0,-25.0,5.0
2020-07-16,US_SD,12.0,29.0,372.0,41.0,-26.0,5.0
2020-07-17,US_SD,8.0,30.0,358.0,39.0,-25.0,6.0
2020-07-18,US_SD,-1.0,27.0,311.0,43.0,-6.0,1.0
2020-07-19,US_SD,18.0,39.0,415.0,55.0,-3.0,-3.0
2020-07-20,US_SD,14.0,28.0,359.0,37.0,-24.0,6.0
2020-07-21,US_SD,14.0,30.0,368.0,32.0,-26.0,5.0
2020-07-22,US_SD,13.0,31.0,364.0,32.0,-25.0,5.0
2020-07-23,US_SD,13.0,31.0,366.0,44.0,-26.0,5.0
2020-07-24,US_SD,9.0,30.0,362.0,38.0,-25.0,6.0
2020-07-25,US_SD,2.0,30.0,326.0,46.0,-6.0,1.0
2020-07-26,US_SD,17.0,39.0,414.0,50.0,-4.0,-2.0
2020-07-27,US_SD,15.0,30.0,382.0,36.0,-24.0,5.0
2020-07-28,US_SD,11.0,28.0,325.0,32.0,-25.0,6.0
2020-07-29,US_SD,12.0,28.0,305.0,32.0,-26.0,6.0
2020-07-30,US_SD,13.0,30.0,358.0,39.0,-26.0,5.0
2020-07-31,US_SD,11.0,33.0,381.0,43.0,-25.0,4.0
2020-08-01,US_SD,5.0,33.0,325.0,53.0,-7.0,0.0
2020-08-02,US_SD,23.0,44.0,,62.0,-2.0,-4.0
2020-08-03,US_SD,23.0,36.0,408.0,43.0,-24.0,4.0
2020-08-04,US_SD,20.0,35.0,372.0,35.0,-25.0,5.0
2020-08-05,US_SD,19.0,34.0,367.0,42.0,-25.0,5.0
2020-08-06,US_SD,20.0,36.0,428.0,58.0,-26.0,5.0
2020-08-07,US_SD,21.0,39.0,470.0,65.0,-25.0,5.0
2020-08-08,US_SD,16.0,43.0,437.0,66.0,-7.0,1.0
2020-08-09,US_SD,41.0,61.0,636.0,73.0,-2.0,-3.0
2020-08-10,US_SD,39.0,51.0,609.0,55.0,-25.0,5.0
2020-08-11,US_SD,32.0,45.0,543.0,51.0,-26.0,5.0
2020-08-12,US_SD,30.0,43.0,505.0,47.0,-26.0,5.0
2020-08-13,US_SD,27.0,42.0,,54.0,-27.0,5.0
2020-08-14,US_SD,20.0,39.0,445.0,57.0,-26.0,5.0
2020-08-15,US_SD,10.0,36.0,349.0,60.0,-7.0,-1.0
2020-08-16,US_SD,23.0,43.0,407.0,62.0,-3.0,-3.0
2020-08-17,US_SD,18.0,29.0,,,-25.0,4.0
2020-08-18,US_SD,14.0,27.0,,,-25.0,5.0
2020-08-19,US_SD,11.0,26.0,,,-25.0,5.0
2020-08-20,US_SD,9.0,23.0,,,-25.0,4.0
2020-08-21,US_SD,8.0,25.0,,,-23.0,4.0
2020-08-22,US_SD,1.0,27.0,,,-6.0,1.0
2020-08-23,US_SD,16.0,34.0,,,-4.0,-2.0
2020-08-24,US_SD,11.0,21.0,,,-23.0,4.0
2020-08-25,US_SD,9.0,20.0,,,-25.0,5.0
2020-08-26,US_SD,7.0,22.0,,,-23.0,5.0
2020-08-27,US_SD,7.0,19.0,,,-24.0,4.0
2020-08-28,US_SD,9.0,21.0,,,-21.0,4.0
2020-08-29,US_SD,2.0,23.0,,,-7.0,0.0
2020-08-30,US_SD,15.0,31.0,,,-3.0,-1.0
2020-08-31,US_SD,10.0,22.0,,,-21.0,3.0
2020-09-01,US_SD,9.0,22.0,,,-23.0,3.0
2020-09-02,US_SD,7.0,21.0,,,-24.0,3.0
2020-09-03,US_SD,13.0,25.0,,,-24.0,3.0
2020-09-04,US_SD,12.0,30.0,,,-26.0,3.0
2020-09-05,US_SD,4.0,29.0,,,-15.0,0.0
2020-09-06,US_SD,27.0,42.0,,,-9.0,-4.0
2020-09-07,US_SD,9.0,21.0,,,-70.0,16.0
2020-09-08,US_SD,5.0,19.0,,,-25.0,5.0
2020-09-09,US_SD,3.0,16.0,,,-22.0,4.0
2020-09-10,US_SD,6.0,16.0,,,-22.0,2.0
2020-09-11,US_SD,3.0,15.0,190.0,22.0,-20.0,3.0
2020-09-12,US_SD,1.0,18.0,220.0,20.0,-8.0,0.0
2020-09-13,US_SD,12.0,27.0,327.0,30.0,-4.0,-3.0
2020-09-14,US_SD,6.0,18.0,265.0,24.0,-17.0,2.0
2020-09-15,US_SD,7.0,17.0,243.0,20.0,-20.0,2.0
2020-09-16,US_SD,4.0,16.0,229.0,17.0,-21.0,3.0
2020-09-17,US_SD,5.0,13.0,225.0,23.0,-20.0,3.0
2020-09-18,US_SD,6.0,17.0,236.0,20.0,-18.0,3.0
2020-09-19,US_SD,0.0,19.0,225.0,23.0,-9.0,0.0
2020-09-20,US_SD,12.0,29.0,266.0,28.0,-5.0,-1.0
2020-09-21,US_SD,6.0,18.0,245.0,18.0,-18.0,3.0
2020-09-22,US_SD,3.0,15.0,211.0,15.0,-20.0,3.0
2020-09-23,US_SD,1.0,15.0,195.0,13.0,-19.0,4.0
2020-09-24,US_SD,3.0,13.0,211.0,20.0,-19.0,4.0
2020-09-25,US_SD,3.0,16.0,226.0,18.0,-17.0,4.0
2020-09-26,US_SD,-1.0,18.0,201.0,16.0,-6.0,1.0
2020-09-27,US_SD,9.0,27.0,195.0,26.0,-4.0,0.0
2020-09-28,US_SD,2.0,16.0,157.0,16.0,-15.0,4.0
2020-09-29,US_SD,1.0,14.0,165.0,13.0,-18.0,4.0
2020-09-30,US_SD,1.0,16.0,122.0,10.0,-20.0,4.0
2020-10-01,US_SD,3.0,13.0,128.0,24.0,-19.0,3.0
2020-10-02,US_SD,2.0,16.0,136.0,19.0,-17.0,4.0
2020-10-03,US_SD,-1.0,16.0,139.0,8.0,-7.0,1.0
2020-10-04,US_SD,11.0,25.0,210.0,22.0,-6.0,-1.0
2020-10-05,US_SD,2.0,14.0,165.0,13.0,-17.0,3.0
2020-10-06,US_SD,1.0,14.0,163.0,13.0,-19.0,3.0
2020-10-07,US_SD,0.0,14.0,156.0,15.0,-19.0,3.0
2020-10-08,US_SD,0.0,9.0,154.0,16.0,-19.0,3.0
2020-10-09,US_SD,1.0,15.0,178.0,17.0,-18.0,4.0
2020-10-10,US_SD,-2.0,20.0,194.0,12.0,-6.0,0.0
2020-10-11,US_SD,7.0,23.0,171.0,17.0,-6.0,0.0
2020-10-12,US_SD,4.0,14.0,175.0,15.0,-30.0,7.0
2020-10-13,US_SD,-2.0,13.0,134.0,11.0,-19.0,5.0
2020-10-14,US_SD,-4.0,12.0,87.0,12.0,-19.0,6.0
2020-10-15,US_SD,-1.0,11.0,103.0,16.0,-18.0,5.0
2020-10-16,US_SD,2.0,15.0,112.0,17.0,-15.0,5.0
2020-10-17,US_SD,-6.0,11.0,69.0,7.0,-9.0,4.0
2020-10-18,US_SD,0.0,18.0,64.0,11.0,-7.0,2.0
2020-10-19,US_SD,-5.0,7.0,60.0,6.0,-16.0,6.0
2020-10-20,US_SD,-5.0,8.0,52.0,1.0,-19.0,7.0
2020-10-21,US_SD,-6.0,10.0,43.0,7.0,-18.0,7.0
2020-10-22,US_SD,-12.0,0.0,20.0,-3.0,-20.0,10.0
2020-10-23,US_SD,-4.0,12.0,31.0,3.0,-16.0,8.0
2020-10-24,US_SD,-18.0,6.0,-8.0,-12.0,-10.0,8.0
2020-10-25,US_SD,-25.0,-7.0,-11.0,-21.0,-14.0,7.0
2020-10-26,US_SD,-8.0,3.0,23.0,1.0,-16.0,8.0
2020-10-27,US_SD,-7.0,6.0,24.0,1.0,-18.0,7.0
2020-10-28,US_SD,-5.0,7.0,36.0,-1.0,-18.0,6.0
2020-10-29,US_SD,-4.0,5.0,42.0,1.0,-18.0,6.0
2020-10-30,US_SD,-1.0,13.0,48.0,2.0,-16.0,6.0
2020-10-31,US_SD,-7.0,15.0,54.0,-11.0,-8.0,3.0
2020-11-01,US_SD,-2.0,12.0,53.0,-6.0,-7.0,2.0
2020-11-02,US_SD,-6.0,6.0,74.0,-3.0,-16.0,5.0
2020-11-03,US_SD,3.0,12.0,93.0,-1.0,-20.0,5.0
2020-11-04,US_SD,-8.0,5.0,74.0,-3.0,-20.0,6.0
2020-11-05,US_SD,-7.0,2.0,78.0,0.0,-19.0,6.0
2020-11-06,US_SD,-6.0,5.0,66.0,-1.0,-17.0,7.0
2020-11-07,US_SD,-9.0,7.0,53.0,-3.0,-7.0,4.0
2020-11-08,US_SD,-4.0,11.0,40.0,-9.0,-7.0,3.0
2020-11-09,US_SD,-12.0,2.0,14.0,-9.0,-17.0,9.0
2020-11-10,US_SD,-18.0,5.0,18.0,-11.0,-21.0,9.0
2020-11-11,US_SD,-6.0,8.0,17.0,-3.0,-31.0,11.0
2020-11-12,US_SD,-12.0,0.0,10.0,-3.0,-20.0,9.0
2020-11-13,US_SD,-8.0,9.0,16.0,-5.0,-18.0,9.0
2020-11-14,US_SD,-14.0,2.0,-14.0,-10.0,-9.0,7.0
2020-11-15,US_SD,-7.0,9.0,21.0,-12.0,-8.0,4.0
2020-11-16,US_SD,-9.0,4.0,31.0,-7.0,-16.0,7.0
2020-11-17,US_SD,-9.0,5.0,34.0,-6.0,-20.0,8.0
2020-11-18,US_SD,-9.0,7.0,43.0,-6.0,-21.0,7.0
2020-11-19,US_SD,-10.0,3.0,38.0,0.0,-20.0,8.0
2020-11-20,US_SD,-9.0,7.0,25.0,0.0,-17.0,9.0
2020-11-21,US_SD,-13.0,8.0,15.0,-3.0,-8.0,5.0
2020-11-22,US_SD,-6.0,13.0,31.0,-9.0,-6.0,3.0
2020-11-23,US_SD,-6.0,11.0,29.0,-8.0,-18.0,7.0
2020-11-24,US_SD,-2.0,20.0,24.0,-6.0,-21.0,7.0
2020-11-25,US_SD,11.0,47.0,32.0,2.0,-32.0,7.0
2020-11-26,US_SD,-77.0,-27.0,22.0,-34.0,-82.0,24.0
2020-11-27,US_SD,-7.0,-5.0,51.0,-27.0,-53.0,17.0
2020-11-28,US_SD,-17.0,-5.0,54.0,-15.0,-13.0,6.0
2020-11-29,US_SD,-10.0,2.0,7.0,-5.0,-10.0,4.0
2020-11-30,US_SD,-6.0,4.0,31.0,-6.0,-15.0,7.0
2020-12-01,US_SD,-8.0,6.0,21.0,-7.0,-19.0,7.0
2020-12-02,US_SD,-9.0,6.0,16.0,-8.0,-18.0,7.0
2020-12-03,US_SD,-7.0,6.0,31.0,-5.0,-17.0,7.0
2020-12-04,US_SD,-6.0,7.0,37.0,-8.0,-14.0,8.0
2020-12-05,US_SD,-8.0,10.0,33.0,-14.0,-3.0,4.0
2020-12-06,US_SD,-2.0,15.0,54.0,-9.0,-4.0,2.0
2020-12-07,US_SD,-7.0,7.0,43.0,-11.0,-15.0,6.0
2020-12-08,US_SD,-7.0,6.0,41.0,-9.0,-17.0,6.0
2020-12-09,US_SD,-6.0,8.0,60.0,-7.0,-18.0,6.0
2020-12-10,US_SD,-8.0,8.0,16.0,-5.0,-17.0,7.0
2020-12-11,US_SD,-7.0,9.0,9.0,-8.0,-14.0,8.0
2020-12-12,US_SD,-8.0,12.0,-1.0,-12.0,-5.0,6.0
2020-12-13,US_SD,-4.0,15.0,16.0,-11.0,-6.0,4.0
2020-12-14,US_SD,-9.0,7.0,13.0,-11.0,-14.0,7.0
2020-12-15,US_SD,-6.0,12.0,12.0,-9.0,-17.0,7.0
2020-12-16,US_SD,-4.0,14.0,18.0,-7.0,-17.0,7.0
2020-12-17,US_SD,-4.0,9.0,20.0,-5.0,-16.0,7.0
2020-12-18,US_SD,-3.0,13.0,17.0,-4.0,-13.0,8.0
2020-12-19,US_SD,-5.0,18.0,15.0,-3.0,-4.0,4.0
2020-12-20,US_SD,3.0,25.0,46.0,-3.0,-2.0,2.0
2020-12-21,US_SD,9.0,29.0,45.0,-5.0,-18.0,6.0
2020-12-22,US_SD,15.0,39.0,44.0,1.0,-22.0,5.0
2020-12-23,US_SD,-21.0,17.0,-25.0,-35.0,-40.0,18.0
2020-12-24,US_SD,-9.0,46.0,13.0,0.0,-57.0,14.0
2020-12-25,US_SD,-86.0,-62.0,8.0,-31.0,-83.0,27.0
2020-12-26,US_SD,-20.0,1.0,4.0,-22.0,-22.0,7.0
2020-12-27,US_SD,-15.0,-1.0,14.0,-7.0,-9.0,4.0
2020-12-28,US_SD,6.0,20.0,32.0,2.0,-29.0,9.0
2020-12-29,US_SD,-26.0,-11.0,-3.0,-28.0,-36.0,16.0
2020-12-30,US_SD,-1.0,14.0,17.0,-10.0,-32.0,11.0
2020-12-31,US_SD,15.0,37.0,31.0,-7.0,-37.0,9.0
2021-01-01,US_SD,-28.0,-21.0,27.0,-30.0,-71.0,25.0
2021-01-02,US_SD,-14.0,3.0,14.0,-17.0,-12.0,7.0
2021-01-03,US_SD,-8.0,6.0,29.0,-8.0,-5.0,4.0
2021-01-04,US_SD,0.0,11.0,28.0,-6.0,-15.0,6.0
2021-01-05,US_SD,-4.0,8.0,9.0,-7.0,-17.0,7.0
2021-01-06,US_SD,-13.0,-1.0,4.0,-14.0,-17.0,9.0
2021-01-07,US_SD,-9.0,-2.0,4.0,-10.0,-16.0,7.0
2021-01-08,US_SD,-8.0,-1.0,-2.0,-9.0,-12.0,8.0
2021-01-09,US_SD,-9.0,1.0,-16.0,-11.0,-7.0,6.0
2021-01-10,US_SD,2.0,16.0,14.0,-9.0,-4.0,3.0
2021-01-11,US_SD,-6.0,7.0,17.0,-10.0,-12.0,6.0
2021-01-12,US_SD,-7.0,5.0,20.0,-9.0,-16.0,6.0
2021-01-13,US_SD,-7.0,8.0,19.0,-9.0,-16.0,6.0
2021-01-14,US_SD,-25.0,-10.0,-20.0,-22.0,-19.0,10.0
2021-01-15,US_SD,-26.0,-15.0,-28.0,-31.0,-27.0,16.0
2021-01-16,US_SD,-15.0,-2.0,-21.0,-16.0,-7.0,6.0
2021-01-17,US_SD,-4.0,4.0,11.0,-16.0,-6.0,3.0
2021-01-18,US_SD,-10.0,-3.0,1.0,-11.0,-29.0,11.0
2021-01-19,US_SD,-13.0,-1.0,-1.0,-11.0,-17.0,7.0
2021-01-20,US_SD,-10.0,2.0,13.0,-8.0,-16.0,6.0
2021-01-21,US_SD,-11.0,-4.0,5.0,-6.0,-15.0,6.0
2021-01-22,US_SD,-9.0,1.0,1.0,-7.0,-11.0,7.0
2021-01-23,US_SD,-24.0,-12.0,-29.0,-27.0,-8.0,8.0
2021-01-24,US_SD,-12.0,0.0,3.0,-15.0,-6.0,4.0
2021-01-25,US_SD,-15.0,-5.0,-3.0,-12.0,-14.0,7.0
2021-01-26,US_SD,-15.0,-6.0,-7.0,-13.0,-17.0,8.0
2021-01-27,US_SD,-12.0,-3.0,-1.0,-11.0,-16.0,7.0
2021-01-28,US_SD,-12.0,-5.0,1.0,-8.0,-16.0,6.0
2021-01-29,US_SD,-8.0,-1.0,2.0,-8.0,-12.0,7.0
2021-01-30,US_SD,-13.0,-4.0,-17.0,-20.0,-7.0,6.0
2021-01-31,US_SD,-2.0,6.0,21.0,-8.0,-4.0,3.0
2021-02-01,US_SD,-9.0,0.0,21.0,-9.0,-13.0,5.0
2021-02-02,US_SD,-10.0,0.0,20.0,-9.0,-16.0,6.0
2021-02-03,US_SD,-7.0,5.0,13.0,-6.0,-16.0,5.0
2021-02-04,US_SD,-17.0,-8.0,-5.0,-12.0,-17.0,8.0
2021-02-05,US_SD,-11.0,0.0,-10.0,-9.0,-13.0,8.0
2021-02-06,US_SD,-17.0,-2.0,-40.0,-17.0,-8.0,7.0
2021-02-07,US_SD,-25.0,1.0,-31.0,-24.0,-8.0,4.0
2021-02-08,US_SD,-17.0,-7.0,-12.0,-12.0,-15.0,8.0
2021-02-09,US_SD,-14.0,-4.0,-12.0,-12.0,-16.0,7.0
2021-02-10,US_SD,-11.0,7.0,-12.0,-10.0,-16.0,7.0
2021-02-11,US_SD,-18.0,-5.0,-21.0,-7.0,-18.0,8.0
2021-02-12,US_SD,-13.0,-1.0,-23.0,-10.0,-21.0,11.0
2021-02-13,US_SD,-16.0,-2.0,-38.0,-16.0,-11.0,7.0
2021-02-14,US_SD,-8.0,2.0,-23.0,-14.0,-10.0,5.0
2021-02-15,US_SD,-12.0,-4.0,-19.0,-6.0,-35.0,13.0
2021-02-16,US_SD,-17.0,-5.0,-18.0,-11.0,-19.0,9.0
2021-02-17,US_SD,-16.0,-2.0,-11.0,-11.0,-16.0,7.0
2021-02-18,US_SD,-13.0,-4.0,-6.0,-6.0,-16.0,6.0
2021-02-19,US_SD,-9.0,1.0,-2.0,-4.0,-11.0,7.0
2021-02-20,US_SD,-7.0,1.0,-3.0,-4.0,-8.0,4.0
2021-02-21,US_SD,-6.0,6.0,17.0,-4.0,-6.0,2.0
2021-02-22,US_SD,-8.0,4.0,22.0,-2.0,-12.0,5.0
2021-02-23,US_SD,-7.0,3.0,17.0,-8.0,-15.0,5.0
2021-02-24,US_SD,-6.0,5.0,10.0,-1.0,-16.0,5.0
2021-02-25,US_SD,-5.0,1.0,14.0,3.0,-16.0,5.0
2021-02-26,US_SD,-2.0,4.0,7.0,0.0,-14.0,6.0
2021-02-27,US_SD,-4.0,5.0,-5.0,-3.0,-8.0,4.0
2021-02-28,US_SD,-5.0,5.0,-5.0,0.0,-6.0,3.0
2021-03-01,US_SD,-4.0,6.0,21.0,-1.0,-12.0,5.0
2021-03-02,US_SD,-2.0,9.0,43.0,3.0,-14.0,5.0
2021-03-03,US_SD,0.0,12.0,58.0,3.0,-16.0,4.0
2021-03-04,US_SD,-1.0,5.0,54.0,5.0,-15.0,4.0
2021-03-05,US_SD,0.0,8.0,50.0,6.0,-12.0,5.0
2021-03-06,US_SD,1.0,11.0,57.0,10.0,-8.0,2.0
2021-03-07,US_SD,12.0,22.0,130.0,9.0,-5.0,0.0
2021-03-08,US_SD,-2.0,7.0,67.0,5.0,-13.0,4.0
2021-03-09,US_SD,-1.0,11.0,76.0,6.0,-16.0,4.0
2021-03-10,US_SD,-13.0,3.0,-12.0,-5.0,-18.0,8.0
2021-03-11,US_SD,-3.0,4.0,22.0,7.0,-17.0,6.0
2021-03-12,US_SD,3.0,12.0,34.0,10.0,-16.0,6.0
2021-03-13,US_SD,6.0,17.0,32.0,17.0,-9.0,2.0
2021-03-14,US_SD,-4.0,9.0,-22.0,-3.0,-8.0,4.0
2021-03-15,US_SD,-23.0,-12.0,-15.0,-14.0,-31.0,15.0
2021-03-16,US_SD,-3.0,8.0,0.0,8.0,-15.0,6.0
2021-03-17,US_SD,13.0,18.0,12.0,18.0,-15.0,3.0
2021-03-18,US_SD,12.0,12.0,28.0,19.0,-18.0,4.0
2021-03-19,US_SD,12.0,14.0,44.0,18.0,-17.0,4.0
2021-03-20,US_SD,11.0,14.0,48.0,18.0,-8.0,1.0
2021-03-21,US_SD,20.0,22.0,61.0,23.0,-3.0,0.0
2021-03-22,US_SD,6.0,11.0,57.0,10.0,-12.0,3.0
2021-03-23,US_SD,1.0,5.0,10.0,6.0,-14.0,5.0
2021-03-24,US_SD,6.0,13.0,37.0,12.0,-15.0,4.0
2021-03-25,US_SD,6.0,9.0,58.0,13.0,-15.0,3.0
2021-03-26,US_SD,6.0,11.0,36.0,18.0,-12.0,4.0
2021-03-27,US_SD,7.0,10.0,14.0,12.0,-8.0,2.0
2021-03-28,US_SD,20.0,27.0,136.0,22.0,-4.0,-1.0
2021-03-29,US_SD,6.0,13.0,90.0,12.0,-14.0,4.0
2021-03-30,US_SD,3.0,13.0,34.0,11.0,-16.0,5.0
